OBJECTID,TransectID,SurveySide,SurveyYear,PocketEstuary,Shape_Length,Shape_Area
29695,13,Left,2001,0,3511.411075147017982,152833.960135420958977
29696,13,Right,2001,0,3511.411075147017982,152833.960135420958977
29697,15,Left,2001,0,374.621868289208123,3932.570544742783568
29698,16,Left,2001,0,374.621868289208123,3932.570544742783568
29699,16,Left,2001,0,1028.268512688426654,42265.230798202203005
29700,26,Left,2001,0,1028.268512688426654,42265.230798202203005
29701,16,Left,2001,0,509.907504312375636,15167.616379033392150
29702,28,Left,2001,0,509.907504312375636,15167.616379033392150
29703,16,Left,2001,0,1165.108970113876694,48350.131987797765760
29704,28,Right,2001,0,1165.108970113876694,48350.131987797765760
29705,16,Left,2001,0,1077.823675664158372,25261.826565122908505
29706,29,Left,2001,0,1077.823675664158372,25261.826565122908505
29707,16,Left,2001,0,1420.749731788517693,52948.529557251415099
29708,29,Right,2001,0,1420.749731788517693,52948.529557251415099
29709,16,Left,2001,0,986.036793691557023,14787.175298975138503
29710,31,Left,2001,0,986.036793691557023,14787.175298975138503
29711,16,Left,2001,0,772.106139948533610,18080.570665389474016
29712,31,Right,2001,0,772.106139948533610,18080.570665389474016
29713,16,Right,2001,0,446.729766052314005,8752.528900870485813
29714,28,Left,2001,0,446.729766052314005,8752.528900870485813
29715,16,Right,2001,0,1848.389465289025566,57087.861181368571124
29716,29,Left,2001,0,1848.389465289025566,57087.861181368571124
29717,16,Right,2001,0,551.212554182563053,15272.191079326828913
29718,31,Left,2001,0,551.212554182563053,15272.191079326828913
29719,16,Right,2001,0,433.964729491355740,5119.708246341810991
29720,31,Right,2001,0,433.964729491355740,5119.708246341810991
29721,16,Right,2001,0,394.295956064101688,7697.727461936513464
29722,77,Right,2001,0,394.295956064101688,7697.727461936513464
29723,24,Left,2001,0,1260.729016738738892,36855.052438405138673
29724,26,Left,2001,0,1260.729016738738892,36855.052438405138673
29725,24,Left,2001,0,3183.464810147585922,84416.019699962926097
29726,26,Right,2001,0,3183.464810147585922,84416.019699962926097
29727,24,Left,2001,0,280.869049982821593,642.789053498859175
29728,27,Right,2001,0,280.869049982821593,642.789053498859175
29729,24,Left,2001,0,1750.103808560756534,60719.361405852934695
29730,28,Right,2001,0,1750.103808560756534,60719.361405852934695
29731,24,Right,2001,0,550.449600910343520,17849.464782941337035
29732,26,Left,2001,0,550.449600910343520,17849.464782941337035
29733,24,Right,2001,0,1021.129605477517316,23129.798858369707887
29734,26,Right,2001,0,1021.129605477517316,23129.798858369707887
29735,26,Left,2001,0,962.735560630531040,7894.197150709414927
29736,26,Right,2001,0,962.735560630531040,7894.197150709414927
29737,26,Left,2001,0,2313.076409158027218,71368.208730436599581
29738,28,Left,2001,0,2313.076409158027218,71368.208730436599581
29739,26,Left,2001,0,1632.753091764152259,36034.187932067856309
29740,28,Right,2001,0,1632.753091764152259,36034.187932067856309
29741,26,Left,2001,0,513.675146500518167,13540.942889109561293
29742,31,Right,2001,0,513.675146500518167,13540.942889109561293
29743,26,Left,2001,1,5038.014499808175060,386345.394615414901637
29744,26,Right,2001,0,657.006243804944802,27346.254039370734972
29745,27,Right,2001,0,657.006243804944802,27346.254039370734972
29746,26,Right,2001,0,279.228451549817123,1893.679550771887534
29747,28,Left,2001,0,279.228451549817123,1893.679550771887534
29748,26,Right,2001,0,2737.559215542558832,113370.066664890589891
29749,28,Right,2001,0,2737.559215542558832,113370.066664890589891
29750,26,Right,2001,1,4570.066411505699762,337997.295595169649459
29751,27,Left,2001,0,19.515646756796876,15.165828765163202
29752,28,Left,2001,0,19.515646756796876,15.165828765163202
29753,28,Right,2001,0,299.434415457250736,879.136721028935312
29754,31,Right,2001,0,299.434415457250736,879.136721028935312
29755,29,Left,2001,0,957.983840027958649,20129.257854688366933
29756,31,Left,2001,0,957.983840027958649,20129.257854688366933
29757,29,Left,2001,0,1043.634093419637111,27355.480650285280717
29758,31,Right,2001,0,1043.634093419637111,27355.480650285280717
29759,29,Right,2001,0,503.687583468467380,11328.398765141466356
29760,31,Left,2001,0,503.687583468467380,11328.398765141466356
29761,29,Right,2001,0,277.654409529995860,1417.329404333647517
29762,31,Right,2001,0,277.654409529995860,1417.329404333647517
29763,30,Right,2001,0,113.339879199393962,550.414203184613825
29764,38,Left,2001,0,113.339879199393962,550.414203184613825
29765,31,Right,2001,0,169.014453867925084,1220.027345249844529
29766,38,Left,2001,0,169.014453867925084,1220.027345249844529
29767,36,Right,2001,0,404.255004056509733,8943.381785448424125
29768,50,Right,2001,0,404.255004056509733,8943.381785448424125
29769,38,Left,2001,0,2912.175891842064175,124269.107501038204646
29770,38,Right,2001,0,2912.175891842064175,124269.107501038204646
29771,40,Left,2001,1,1040.649377835484302,12656.243456522755878
29772,44,Left,2001,1,362.740829614661266,1832.562158490932461
29773,46,Left,2001,0,1145.012533871608412,35446.429892269654374
29774,46,Right,2001,0,1145.012533871608412,35446.429892269654374
29775,46,Left,2001,0,424.374996981870879,6775.191909354964992
29776,96,Left,2001,0,424.374996981870879,6775.191909354964992
29777,46,Left,2001,0,558.338788433638456,13372.547571030559993
29778,109,Left,2001,0,558.338788433638456,13372.547571030559993
29779,46,Right,2001,0,296.530743483211893,3439.035729221551719
29780,96,Right,2001,0,296.530743483211893,3439.035729221551719
29781,47,Left,2001,0,930.755432264449496,37738.619874650372367
29782,96,Right,2001,0,930.755432264449496,37738.619874650372367
29783,47,Left,2001,0,672.364678014808419,21654.376611840820260
29784,109,Left,2001,0,672.364678014808419,21654.376611840820260
29785,47,Left,2001,0,678.724890990624544,15338.345220577684813
29786,109,Right,2001,0,678.724890990624544,15338.345220577684813
29787,47,Right,2001,0,608.320810281656350,10785.240681761428277
29788,109,Right,2001,0,608.320810281656350,10785.240681761428277
29789,48,Left,2001,1,1382.426828036353072,85681.570215016894508
29790,48,Right,2001,1,1664.169828190460066,109216.880672420375049
29791,53,Left,2001,1,4812.145797732994652,357161.931544393475633
29792,55,Left,2001,1,9997.095636298432510,792998.302227266598493
29793,55,Right,2001,1,11717.738276061336364,926546.737704513943754
29794,57,Left,2001,0,1551.204405054609197,73924.884081447584322
29795,57,Right,2001,0,1551.204405054609197,73924.884081447584322
29796,59,Right,2001,0,169.155589857194457,4.471867704028514
29797,64,Left,2001,0,169.155589857194457,4.471867704028514
29798,59,Right,2001,0,163.521163254396413,0.317613256407405
29799,65,Left,2001,0,163.521163254396413,0.317613256407405
29800,64,Left,2001,0,173.091019675129132,326.614253249956789
29801,65,Left,2001,0,173.091019675129132,326.614253249956789
29802,65,Left,2001,1,97.058063763924139,241.400257368659481
29803,69,Left,2001,1,3733.804291025302973,167020.826617441809503
29804,69,Right,2001,0,105.242643068792290,161.327753427968730
29805,70,Right,2001,0,105.242643068792290,161.327753427968730
29806,69,Right,2001,0,358.053153247319472,244.666775547896520
29807,87,Left,2001,0,358.053153247319472,244.666775547896520
29808,69,Right,2001,0,81.498369615894404,319.116811753675279
29809,88,Left,2001,0,81.498369615894404,319.116811753675279
29810,70,Right,2001,0,235.508121048608984,2.660061596268582
29811,87,Left,2001,0,235.508121048608984,2.660061596268582
29812,71,Left,2001,0,1223.971374100065304,33520.444141714106081
29813,71,Right,2001,0,1223.971374100065304,33520.444141714106081
29814,71,Left,2001,1,10751.699448222860156,847590.839613122865558
29815,71,Right,2001,1,7807.467572111227128,609461.610807930817828
29816,73,Left,2001,0,238.840307562444707,1186.441009388980092
29817,73,Right,2001,0,238.840307562444707,1186.441009388980092
29818,73,Left,2001,0,35.535341426038997,55.022550925697367
29819,102,Left,2001,0,35.535341426038997,55.022550925697367
29820,73,Left,2001,0,478.541507007402174,9230.310807953692347
29821,102,Right,2001,0,478.541507007402174,9230.310807953692347
29822,73,Left,2001,0,752.648096253199014,19184.107243374426616
29823,104,Right,2001,0,752.648096253199014,19184.107243374426616
29824,73,Left,2001,1,3286.708567624018997,160434.133836544613587
29825,73,Right,2001,0,520.387815025092209,5624.246401158172375
29826,102,Left,2001,0,520.387815025092209,5624.246401158172375
29827,73,Right,2001,0,325.315896406924480,2045.665313982909538
29828,102,Right,2001,0,325.315896406924480,2045.665313982909538
29829,73,Right,2001,0,822.967203973050459,18550.788223388062761
29830,104,Left,2001,0,822.967203973050459,18550.788223388062761
29831,73,Right,2001,0,424.929450472887652,2947.826376210547551
29832,104,Right,2001,0,424.929450472887652,2947.826376210547551
29833,77,Left,2001,0,6105.380488117800269,306605.353891999693587
29834,77,Right,2001,0,6105.380488117800269,306605.353891999693587
29835,87,Left,2001,0,513.671902415110253,17026.943647503398097
29836,88,Left,2001,0,513.671902415110253,17026.943647503398097
29837,88,Left,2001,0,42.065825142619360,12.657453493557668
29838,89,Left,2001,0,42.065825142619360,12.657453493557668
29839,88,Left,2001,0,289.809137919811462,0.617872897885585
29840,91,Left,2001,0,289.809137919811462,0.617872897885585
29841,89,Left,2001,0,770.863809798907369,13075.217934510477789
29842,91,Left,2001,0,770.863809798907369,13075.217934510477789
29843,89,Left,2001,0,58.524445648574840,103.449967690448162
29844,91,Right,2001,0,58.524445648574840,103.449967690448162
29845,89,Left,2001,0,1155.783943765748518,25974.317762698054139
29846,94,Left,2001,0,1155.783943765748518,25974.317762698054139
29847,91,Left,2001,0,451.680521809036975,10928.949163651173876
29848,92,Left,2001,0,451.680521809036975,10928.949163651173876
29849,91,Left,2001,0,532.753043380755798,15288.027913714169699
29850,94,Left,2001,0,532.753043380755798,15288.027913714169699
29851,91,Right,2001,0,450.884072781442455,9704.640407454662636
29852,94,Left,2001,0,450.884072781442455,9704.640407454662636
29853,93,Left,2001,0,3221.127183594198414,133452.235477647511289
29854,93,Right,2001,0,3221.127183594198414,133452.235477647511289
29855,93,Left,2001,0,224.872776921623085,1841.722878725373903
29856,94,Right,2001,0,224.872776921623085,1841.722878725373903
29857,96,Right,2001,0,1056.715034356856449,11950.018831082608813
29858,109,Left,2001,0,1056.715034356856449,11950.018831082608813
29859,100,Left,2001,1,528.387383259965645,1008.556728784896109
29860,102,Left,2001,0,1497.140907850814074,50754.206225184083451
29861,104,Left,2001,0,1497.140907850814074,50754.206225184083451
29862,102,Right,2001,0,1892.110055400038618,63282.603912294893235
29863,104,Right,2001,0,1892.110055400038618,63282.603912294893235
29864,106,Right,2001,0,1508.109740076748722,44461.104085387982195
29865,143,Left,2001,0,1508.109740076748722,44461.104085387982195
29866,106,Right,2001,0,1338.237098451212432,32431.279847564816009
29867,149,Left,2001,0,1338.237098451212432,32431.279847564816009
29868,122,Right,2001,0,337.191291225401642,741.295263840717098
29869,123,Right,2001,0,337.191291225401642,741.295263840717098
29870,123,Left,2001,1,4725.759964246552045,359006.054883958189748
29871,123,Right,2001,1,4421.195372276880335,335088.535035801876802
29872,128,Right,2001,0,5.823784313545950,0.184415935048463
29873,131,Right,2001,0,5.823784313545950,0.184415935048463
29874,128,Right,2001,0,404.989597260118046,1182.810971789077030
29875,132,Right,2001,0,404.989597260118046,1182.810971789077030
29876,128,Right,2001,0,1937.437914943365513,100101.618358064879430
29877,195,Right,2001,0,1937.437914943365513,100101.618358064879430
29878,131,Left,2001,1,10668.278415010556273,846475.678162695257924
29879,131,Right,2001,0,314.804115057250669,1436.383013544293590
29880,132,Right,2001,0,314.804115057250669,1436.383013544293590
29881,131,Right,2001,1,10500.117161645317537,828798.026291575981304
29882,136,Left,2001,1,561.355579518660079,16275.756602856234167
29883,139,Right,2001,0,68.274700415406969,257.471817971574865
29884,205,Left,2001,0,68.274700415406969,257.471817971574865
29885,143,Left,2001,0,160.002921006965920,681.448107484283696
29886,149,Left,2001,0,160.002921006965920,681.448107484283696
29887,148,Right,2001,0,335.922619828914208,26.438444297614243
29888,177,Left,2001,0,335.922619828914208,26.438444297614243
29889,149,Left,2001,0,5096.866060043407742,209196.451275123748928
29890,149,Right,2001,0,5096.866060043407742,209196.451275123748928
29891,149,Right,2001,0,336.107326093928236,23.955764011015432
29892,177,Left,2001,0,336.107326093928236,23.955764011015432
29893,149,Right,2001,0,129.495067049472993,530.020437272532035
29894,177,Right,2001,0,129.495067049472993,530.020437272532035
29895,149,Right,2001,0,349.788240145132363,595.467094390025522
29896,178,Right,2001,0,349.788240145132363,595.467094390025522
29897,149,Right,2001,0,193.386233215074554,791.853672497757884
29898,183,Right,2001,0,193.386233215074554,791.853672497757884
29899,154,Left,2001,0,1060.213798498155029,46701.512568422367622
29900,154,Right,2001,0,1060.213798498155029,46701.512568422367622
29901,157,Left,2001,0,1629.760586907168090,49594.552622031333158
29902,183,Right,2001,0,1629.760586907168090,49594.552622031333158
29903,157,Right,2001,0,1168.102492268663354,18354.135250869185256
29904,181,Left,2001,0,1168.102492268663354,18354.135250869185256
29905,157,Right,2001,0,1788.176973433671947,81677.220055975878495
29906,183,Left,2001,0,1788.176973433671947,81677.220055975878495
29907,159,Right,2001,0,519.339434005456042,18646.885958064609440
29908,160,Right,2001,0,519.339434005456042,18646.885958064609440
29909,162,Left,2001,1,1074.940865165862306,19433.765957679250278
29910,168,Left,2001,0,85.574196842827035,304.859944665086289
29911,183,Left,2001,0,85.574196842827035,304.859944665086289
29912,168,Right,2001,0,435.422823545517531,6801.942432682265462
29913,183,Right,2001,0,435.422823545517531,6801.942432682265462
29914,171,Left,2001,0,104.075064753764281,332.546394061497438
29915,220,Left,2001,0,104.075064753764281,332.546394061497438
29916,171,Left,2001,0,548.922083849520504,18227.383388351663598
29917,220,Right,2001,0,548.922083849520504,18227.383388351663598
29918,171,Right,2001,0,742.652304722779945,27399.264847887545329
29919,220,Left,2001,0,742.652304722779945,27399.264847887545329
29920,171,Right,2001,0,184.240661875429737,1149.960183109761601
29921,383,Left,2001,0,184.240661875429737,1149.960183109761601
29922,171,Right,2001,0,723.696305297973026,24758.136433387750003
29923,383,Right,2001,0,723.696305297973026,24758.136433387750003
29924,177,Right,2001,0,178.160230585890105,1142.165694246195926
29925,178,Right,2001,0,178.160230585890105,1142.165694246195926
29926,178,Right,2001,0,241.777913477748854,1097.165303752020918
29927,179,Right,2001,0,241.777913477748854,1097.165303752020918
29928,179,Left,2001,1,2573.431185343622019,121815.913573619342060
29929,181,Left,2001,0,3791.786376275715156,153755.167220297589665
29930,181,Right,2001,0,3791.786376275715156,153755.167220297589665
29931,181,Left,2001,0,1065.166640720367241,25000.194901886265143
29932,183,Left,2001,0,1065.166640720367241,25000.194901886265143
29933,181,Left,2001,0,64.118619677134774,123.959524605268768
29934,183,Right,2001,0,64.118619677134774,123.959524605268768
29935,185,Left,2001,1,11506.234481739236799,917030.055544815841131
29936,185,Right,2001,1,11045.850128642980053,879340.167067540460266
29937,187,Left,2001,0,644.776302924157790,26753.541539147467120
29938,189,Left,2001,0,644.776302924157790,26753.541539147467120
29939,187,Left,2001,0,515.254124410490135,15248.357658983533838
29940,189,Right,2001,0,515.254124410490135,15248.357658983533838
29941,187,Left,2001,0,579.895655421973515,23346.654189926277468
29942,200,Left,2001,0,579.895655421973515,23346.654189926277468
29943,187,Left,2001,0,566.590561013233128,7309.805692621241178
29944,200,Right,2001,0,566.590561013233128,7309.805692621241178
29945,187,Left,2001,1,10306.931888749886639,561569.058799545280635
29946,187,Right,2001,0,490.979162508914953,11567.848885539930052
29947,189,Left,2001,0,490.979162508914953,11567.848885539930052
29948,187,Right,2001,0,116.761818812428743,479.198004155161698
29949,189,Right,2001,0,116.761818812428743,479.198004155161698
29950,187,Right,2001,0,499.563411724269145,12272.358297227065123
29951,200,Right,2001,0,499.563411724269145,12272.358297227065123
29952,187,Right,2001,1,10739.231547969482563,789053.297034200280905
29953,189,Left,2001,0,626.288214674194933,23824.725888514851249
29954,200,Left,2001,0,626.288214674194933,23824.725888514851249
29955,189,Left,2001,0,859.962626469597581,24754.000081036421761
29956,200,Right,2001,0,859.962626469597581,24754.000081036421761
29957,189,Right,2001,0,397.398825893807043,5079.174399993497900
29958,200,Left,2001,0,397.398825893807043,5079.174399993497900
29959,189,Right,2001,0,417.040869825835614,10462.036114221384196
29960,200,Right,2001,0,417.040869825835614,10462.036114221384196
29961,191,Left,2001,1,1801.231949464460740,120357.042542670533294
29962,191,Right,2001,1,2978.459254172208603,211426.484760096936952
29963,201,Left,2001,1,3081.354085752574520,30686.350570827347838
29964,201,Right,2001,0,201.645016769071503,12.436524356118753
29965,202,Left,2001,0,201.645016769071503,12.436524356118753
29966,201,Right,2001,0,165.895412609558235,0.563049811616338
29967,203,Left,2001,0,165.895412609558235,0.563049811616338
29968,202,Left,2001,0,177.476327883488864,425.844667454918181
29969,203,Left,2001,0,177.476327883488864,425.844667454918181
29970,203,Left,2001,0,9.940286991862587,4.230135393424263
29971,207,Left,2001,0,9.940286991862587,4.230135393424263
29972,205,Left,2001,0,1577.703144730740860,63631.280575923898141
29973,205,Right,2001,0,1577.703144730740860,63631.280575923898141
29974,205,Left,2001,1,8681.962500270585224,675283.660238082986325
29975,205,Right,2001,1,6175.523528821966465,480260.040467974264175
29976,207,Left,2001,0,4047.353386880445669,168986.674323399900459
29977,207,Right,2001,0,4047.353386880445669,168986.674323399900459
29978,211,Left,2001,0,1648.107536231195354,49150.772398326014809
29979,213,Left,2001,0,1648.107536231195354,49150.772398326014809
29980,211,Left,2001,0,1494.684961735969182,36227.995717240031809
29981,213,Right,2001,0,1494.684961735969182,36227.995717240031809
29982,211,Left,2001,0,1113.458139610675516,26299.250922333056224
29983,313,Left,2001,0,1113.458139610675516,26299.250922333056224
29984,211,Left,2001,0,1800.293850522009507,63274.403675537076197
29985,313,Right,2001,0,1800.293850522009507,63274.403675537076197
29986,211,Right,2001,0,696.702650441494143,5600.718199961721439
29987,213,Left,2001,0,696.702650441494143,5600.718199961721439
29988,211,Right,2001,0,1052.348238894416681,20954.970447219180642
29989,313,Right,2001,0,1052.348238894416681,20954.970447219180642
29990,213,Left,2001,0,2571.718613471297886,57970.176872322910640
29991,313,Right,2001,0,2571.718613471297886,57970.176872322910640
29992,213,Right,2001,0,1546.493819068547054,32658.438686126020912
29993,313,Left,2001,0,1546.493819068547054,32658.438686126020912
29994,213,Right,2001,0,713.480867815768761,29262.679471068960993
29995,313,Right,2001,0,713.480867815768761,29262.679471068960993
29996,215,Left,2001,0,1353.379980762563946,55535.840426987677347
29997,215,Right,2001,0,1353.379980762563946,55535.840426987677347
29998,217,Left,2001,0,582.117582399563048,18206.937341213491891
29999,217,Right,2001,0,582.117582399563048,18206.937341213491891
30000,217,Left,2001,1,10864.849508948404036,829679.039305156446062
30001,217,Right,2001,1,13158.981509278120939,1002277.166371396393515
30002,220,Left,2001,0,690.248293977449748,22434.156014573258290
30003,383,Left,2001,0,690.248293977449748,22434.156014573258290
30004,220,Left,2001,0,640.697106109964125,19089.284224898234243
30005,383,Right,2001,0,640.697106109964125,19089.284224898234243
30006,220,Right,2001,0,450.335689763792402,8764.190293739015033
30007,383,Right,2001,0,450.335689763792402,8764.190293739015033
30008,222,Left,2001,0,191.828101032787231,1827.520815798174226
30009,224,Right,2001,0,191.828101032787231,1827.520815798174226
30010,222,Left,2001,0,198.175022349265134,1954.317012406515687
30011,225,Right,2001,0,198.175022349265134,1954.317012406515687
30012,222,Left,2001,1,10739.126533944547191,846560.870405357796699
30013,222,Right,2001,1,11412.446199022509973,894658.392704574740492
30014,224,Left,2001,1,24747.447221250458824,1946632.761961440090090
30015,224,Right,2001,0,659.197828429893320,28876.110982876405615
30016,225,Right,2001,0,659.197828429893320,28876.110982876405615
30017,224,Right,2001,1,30640.157104881374835,2427696.222413870971650
30018,226,Left,2001,0,4645.093121828524090,191754.513407195219770
30019,226,Right,2001,0,4645.093121828524090,191754.513407195219770
30020,226,Left,2001,1,3240.660127495718825,199313.301787791744573
30021,226,Right,2001,1,7211.321941095821785,506908.588218223769218
30022,236,Left,2001,0,1343.884326036325774,31602.696673043556075
30023,236,Right,2001,0,1343.884326036325774,31602.696673043556075
30024,244,Left,2001,0,96.414754100024510,156.330728562881291
30025,248,Right,2001,0,96.414754100024510,156.330728562881291
30026,244,Left,2001,0,253.100895918591903,37.199831417884610
30027,249,Right,2001,0,253.100895918591903,37.199831417884610
30028,248,Right,2001,0,157.066027443472535,1090.554007145380638
30029,249,Right,2001,0,157.066027443472535,1090.554007145380638
30030,259,Left,2001,0,825.037987720130673,31107.891700838274119
30031,261,Left,2001,0,825.037987720130673,31107.891700838274119
30032,259,Left,2001,0,167.099137224323187,1110.064298083854283
30033,261,Right,2001,0,167.099137224323187,1110.064298083854283
30034,259,Left,2001,0,905.625735871969027,36308.129916564023006
30035,262,Left,2001,0,905.625735871969027,36308.129916564023006
30036,261,Left,2001,0,500.841412553139264,4089.649725984560064
30037,262,Left,2001,0,500.841412553139264,4089.649725984560064
30038,261,Left,2001,0,157.321929075719339,109.399494980396639
30039,268,Right,2001,0,157.321929075719339,109.399494980396639
30040,261,Left,2001,1,206.606118030099992,541.223349767761874
30041,261,Right,2001,0,161.941797845389232,141.669676180815486
30042,262,Left,2001,0,161.941797845389232,141.669676180815486
30043,262,Left,2001,0,213.694141946588729,45.681749842303191
30044,268,Right,2001,0,213.694141946588729,45.681749842303191
30045,268,Right,2001,0,106.167243241769896,231.633239120224914
30046,269,Right,2001,0,106.167243241769896,231.633239120224914
30047,275,Left,2001,0,8494.681311029267818,348112.340339237009175
30048,275,Right,2001,0,8494.681311029267818,348112.340339237009175
30049,275,Left,2001,1,12269.163130500894113,973909.220598663203418
30050,275,Right,2001,1,9013.510013188119046,707022.372725891764276
30051,281,Right,2001,0,411.534664989541625,5342.328784402979181
30052,282,Right,2001,0,411.534664989541625,5342.328784402979181
30053,287,Left,2001,0,866.231030877119224,19682.698330290153535
30054,288,Left,2001,0,866.231030877119224,19682.698330290153535
30055,287,Left,2001,0,42.846382071811249,17.415714561698181
30056,416,Left,2001,0,42.846382071811249,17.415714561698181
30057,287,Right,2001,0,642.565193236496270,26444.642195359636389
30058,288,Left,2001,0,642.565193236496270,26444.642195359636389
30059,287,Right,2001,0,76.269576142160417,260.968257182110392
30060,416,Left,2001,0,76.269576142160417,260.968257182110392
30061,288,Left,2001,0,375.833217341683849,3879.693139315050303
30062,288,Right,2001,0,375.833217341683849,3879.693139315050303
30063,288,Left,2001,0,496.099475246635677,13872.034422203669237
30064,289,Left,2001,0,496.099475246635677,13872.034422203669237
30065,288,Left,2001,0,369.552010712935157,361.973004193651889
30066,416,Left,2001,0,369.552010712935157,361.973004193651889
30067,288,Right,2001,0,695.168680830933113,17469.159524188948126
30068,416,Left,2001,0,695.168680830933113,17469.159524188948126
30069,292,Left,2001,0,3355.767416635721020,136555.004743215657072
30070,292,Right,2001,0,3355.767416635721020,136555.004743215657072
30071,300,Left,2001,0,483.986641254697247,13083.702459972140787
30072,301,Left,2001,0,483.986641254697247,13083.702459972140787
30073,303,Right,2001,0,312.728028891220106,4073.585051554518486
30074,304,Right,2001,0,312.728028891220106,4073.585051554518486
30075,318,Left,2001,0,547.933347586737682,17550.869196878604271
30076,320,Left,2001,0,547.933347586737682,17550.869196878604271
30077,318,Right,2001,0,565.760077231329888,19045.265868291025981
30078,320,Left,2001,0,565.760077231329888,19045.265868291025981
30079,318,Right,2001,0,202.816216792627898,1612.852511982383703
30080,322,Left,2001,0,202.816216792627898,1612.852511982383703
30081,320,Left,2001,0,655.031625271863959,26616.741149619905627
30082,322,Left,2001,0,655.031625271863959,26616.741149619905627
30083,320,Left,2001,0,880.396068651512337,24869.859009954820067
30084,322,Right,2001,0,880.396068651512337,24869.859009954820067
30085,322,Left,2001,0,140.799648716089933,820.732190209668602
30086,328,Right,2001,0,140.799648716089933,820.732190209668602
30087,322,Right,2001,0,355.365836565574796,5978.313780616783333
30088,328,Left,2001,0,355.365836565574796,5978.313780616783333
30089,326,Left,2001,0,479.692035327548751,13482.772546306321601
30090,328,Right,2001,0,479.692035327548751,13482.772546306321601
30091,334,Right,2001,0,297.433693296721913,912.597451944122895
30092,335,Right,2001,0,297.433693296721913,912.597451944122895
30093,334,Right,2001,0,49.939196166862153,4.160753448133789
30094,391,Left,2001,0,49.939196166862153,4.160753448133789
30095,335,Right,2001,0,9.441721547520782,0.347044410726649
30096,391,Left,2001,0,9.441721547520782,0.347044410726649
30097,336,Left,2001,0,280.391673519761412,1374.487044512558214
30098,419,Right,2001,0,280.391673519761412,1374.487044512558214
30099,336,Left,2001,0,109.306486475361936,599.102962555256568
30100,429,Right,2001,0,109.306486475361936,599.102962555256568
30101,336,Right,2001,0,442.594287643900714,6077.873315901082606
30102,487,Right,2001,0,442.594287643900714,6077.873315901082606
30103,377,Left,2001,0,808.940394435353255,34081.573334373388207
30104,386,Left,2001,0,808.940394435353255,34081.573334373388207
30105,377,Left,2001,0,319.745321499189686,2778.172948491039278
30106,437,Left,2001,0,319.745321499189686,2778.172948491039278
30107,377,Left,2001,0,309.113685307162598,3298.314685512687447
30108,437,Right,2001,0,309.113685307162598,3298.314685512687447
30109,377,Right,2001,0,3.381126324268735,0.036062020920922
30110,385,Left,2001,0,3.381126324268735,0.036062020920922
30111,377,Right,2001,0,332.815061432238338,3.734815190959162
30112,386,Left,2001,0,332.815061432238338,3.734815190959162
30113,377,Right,2001,0,106.876496779469377,392.700914275942637
30114,437,Left,2001,0,106.876496779469377,392.700914275942637
30115,380,Left,2001,0,1746.598876244001531,71687.164156112048659
30116,380,Right,2001,0,1746.598876244001531,71687.164156112048659
30117,380,Left,2001,1,37574.284527506039012,2705259.907730429898947
30118,380,Right,2001,1,35051.531047556170961,2772549.592297771945596
30119,385,Left,2001,0,27.073901348659568,31.159756283513801
30120,386,Left,2001,0,27.073901348659568,31.159756283513801
30121,386,Left,2001,0,1518.640010423840522,62189.480780161291477
30122,388,Left,2001,0,1518.640010423840522,62189.480780161291477
30123,386,Left,2001,0,204.643078306721009,1553.726361271446649
30124,437,Left,2001,0,204.643078306721009,1553.726361271446649
30125,386,Left,2001,0,1190.744509540245417,47962.025607835159462
30126,437,Right,2001,0,1190.744509540245417,47962.025607835159462
30127,386,Right,2001,0,340.345831983031985,2904.804598911694484
30128,388,Left,2001,0,340.345831983031985,2904.804598911694484
30129,388,Left,2001,0,363.873116404624852,1766.660598984523858
30130,437,Right,2001,0,363.873116404624852,1766.660598984523858
30131,393,Right,2001,0,343.008072102168853,5477.320449979004479
30132,394,Right,2001,0,343.008072102168853,5477.320449979004479
30133,393,Right,2001,0,274.904723469412829,1685.576801689379181
30134,458,Right,2001,0,274.904723469412829,1685.576801689379181
30135,394,Left,2001,0,1459.095520837501681,60082.068998991759145
30136,394,Right,2001,0,1459.095520837501681,60082.068998991759145
30137,394,Right,2001,0,194.353043037122859,1421.045341094145897
30138,458,Right,2001,0,194.353043037122859,1421.045341094145897
30139,398,Left,2001,0,494.464761126895951,10807.209823391345708
30140,407,Left,2001,0,494.464761126895951,10807.209823391345708
30141,398,Left,2001,0,640.471941877956510,23824.605243392517878
30142,435,Left,2001,0,640.471941877956510,23824.605243392517878
30143,398,Left,2001,0,582.282639631618508,21257.332754220322386
30144,435,Right,2001,0,582.282639631618508,21257.332754220322386
30145,398,Right,2001,0,333.075750392635484,3958.174305519763948
30146,399,Right,2001,0,333.075750392635484,3958.174305519763948
30147,398,Right,2001,0,196.853094741827931,1085.515218877785628
30148,407,Left,2001,0,196.853094741827931,1085.515218877785628
30149,398,Right,2001,0,597.789448951477198,2122.583248301214098
30150,434,Left,2001,0,597.789448951477198,2122.583248301214098
30151,398,Right,2001,0,63.464249044494508,89.488255229032930
30152,434,Right,2001,0,63.464249044494508,89.488255229032930
30153,398,Right,2001,0,571.286895925521776,4044.772421630219469
30154,435,Left,2001,0,571.286895925521776,4044.772421630219469
30155,398,Right,2001,0,69.012438097203685,232.099739792566936
30156,435,Right,2001,0,69.012438097203685,232.099739792566936
30157,399,Left,2001,0,285.845226083842817,4894.493525594330094
