"","record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","latitude","longitude","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","DateLastModified","BasisOfRecord","InstitutionCode","CollectionCode","CatalogNumber","ScientificName","HigherTaxon","Kingdom","Phylum","Class","OrderTaxon","Family","Genus","SpecificEpithet","InfraspecificRank","InfraspecificEpithet","ScientificNameAuthor","IdentificationQualifier","HigherGeography","Continent","WaterBody","IslandGroup","Island","Country","StateProvince","County","Locality","MinimumElevationInMeters","MaximumElevationInMeters","MinimumDepthInMeters","MaximumDepthInMeters","DecimalLatitude","DecimalLongitude","GeodeticDatum","CoordinateUncertaintyInMeters","YearCollected","MonthCollected","DayCollected","TimeCollected","JulianDay","Collector","Sex","LifeStage","ImageURL","RelatedInformation","CollectorNumber","FieldNumber","FieldNotes","OriginalCoordinatesSystem","LatLongComments","GeoreferenceMethod","GeoreferenceReferences","GeoreferenceVerificationStatus","Remarks","FootprintWKT","FootprintSRS","ProjectCode","ProtocolType","ProtocolCode","ProtocolSpeciesTargeted","ProtocolReference","ProtocolURL","SurveyAreaIdentifier","SurveyAreaSize","SurveyAreaPercentageCovered","SurveyAreaShape","SurveyAreaLongAxisLength","SurveyAreaShortAxisLength","SurveyAreaLongAxisOrientation","CoordinatesScope","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","EffortMeasurement1","EffortUnits1","EffortMeasurement2","EffortUnits2","EffortMeasurement3","EffortUnits3","EffortMeasurement4","EffortUnits4","EffortMeasurement5","EffortUnits5","EffortMeasurement6","EffortUnits6","EffortMeasurement7","EffortUnits7","EffortMeasurement8","EffortUnits8","EffortMeasurement9","EffortUnits9","EffortMeasurement10","EffortUnits10","EffortMeasurement11","EffortUnits11","EffortMeasurement12","EffortUnits12","EffortMeasurement13","EffortUnits13","EffortMeasurement14","EffortUnits14","EffortMeasurement15","EffortUnits15","EffortMeasurement16","EffortUnits16","EffortMeasurement17","EffortUnits17","EffortMeasurement18","EffortUnits18","NoObservations","DistanceFromObserver","DistanceFromObserverMin","DistanceFromObserverMax","DistanceFromStart","BearingInDegrees","SpecimenDecimalLatitude","SpecimenDecimalLongitude","SpecimenGeodeticDatum","SpecimenUTMZone","SpecimenUTMNorthing","SpecimenUTMEasting","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","ObsCountAtLeast","ObsCountAtMost","ObservationDate","DateUncertaintyInDays","AllIndividualsReported","AllSpeciesReported","UTMZone","UTMNorthing","UTMEasting","CoordinatesUncertaintyInDecimalDegrees","CommonName","RecordPermissions","MultiScientificName1","MultiScientificName2","MultiScientificName3","MultiScientificName4","MultiScientificName5","MultiScientificName6","TaxonomicAuthorityAuthors","TaxonomicAuthorityVersion","TaxonomicAuthorityYear","SpeciesCode","TaxonConceptID","BreedingBirdAtlasCode","HabitatDescription","Remarks2","LastModifiedAction","RecordReviewStatus","year","month"
"41",968198049,"BCMA",1008,NA,3,3020,"BC","CA","3-76",48.577366,-123.289467,NA,NA,NA,"10TDU78",2008,10,3,22,NA,"URN:catalog:BSC-EOC:BCMA:52-BAEA-885",NA,"Observation","BSC-EOC","BCMA","52-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Hughes Passage - D'Arcy Islands",NA,NA,NA,NA,"48.5774","-123.289",NA,NA,"2008","10","22","10.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","3-76",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-52","SurveyID",NA,"10.05","10.2667","0.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Total count","1","Port section",NA,"Central section",NA,"Board section",NA,"Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2008,10
"42",968198050,"BCMA",1008,NA,3,3020,"BC","CA","3-85",48.567749,-123.270287,NA,NA,NA,"10TDU87",2009,2,1,4,NA,"URN:catalog:BSC-EOC:BCMA:30-BAEA-464",NA,"Observation","BSC-EOC","BCMA","30-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Hughes Passage - D'Arcy Islands",NA,NA,NA,NA,"48.5677","-123.27",NA,NA,"2009","2","4","10.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","3-85",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-30","SurveyID",NA,"10.65","10.9167","0.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Total count",NA,"Port section","1","Central section",NA,"Board section",NA,"Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"43",968198051,"BCMA",1008,NA,3,3020,"BC","CA","3-86",48.565735,-123.268967,NA,NA,NA,"10TDU87",2009,2,1,4,NA,"URN:catalog:BSC-EOC:BCMA:30-BAEA-469",NA,"Observation","BSC-EOC","BCMA","30-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Hughes Passage - D'Arcy Islands",NA,NA,NA,NA,"48.5657","-123.269",NA,NA,"2009","2","4","10.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","3-86",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-30","SurveyID",NA,"10.65","10.9167","0.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total count",NA,"Port section",NA,"Central section","1","Board section","1","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"44",968198052,"BCMA",1008,NA,3,3020,"BC","CA","22-11",48.686199,-123.396416,NA,NA,NA,"10TDU79",2009,2,1,4,NA,"URN:catalog:BSC-EOC:BCMA:27-BAEA-326",NA,"Observation","BSC-EOC","BCMA","27-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Goudge - Coal - Dock Islands",NA,NA,NA,NA,"48.6862","-123.396",NA,NA,"2009","2","4","9.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","22-11",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-27","SurveyID",NA,"9.7","10.0833","0.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total count",NA,"Port section",NA,"Central section","1","Board section","1","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"45",968198053,"BCMA",1008,NA,3,3020,"BC","CA","22-26",48.672699,-123.367249,NA,NA,NA,"10TDU79",2009,2,1,4,NA,"URN:catalog:BSC-EOC:BCMA:27-BAEA-359",NA,"Observation","BSC-EOC","BCMA","27-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Goudge - Coal - Dock Islands",NA,NA,NA,NA,"48.6727","-123.367",NA,NA,"2009","2","4","9.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","22-26",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-27","SurveyID",NA,"9.7","10.0833","0.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total count",NA,"Port section",NA,"Central section","1","Board section","1","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"46",968198054,"BCMA",1008,NA,3,3020,"BC","CA","1-45",48.632301,-123.348366,NA,NA,NA,"10TDU78",2009,2,1,4,NA,"URN:catalog:BSC-EOC:BCMA:28-BAEA-401",NA,"Observation","BSC-EOC","BCMA","28-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Dock Islands - Sidney Spit",NA,NA,NA,NA,"48.6323","-123.348",NA,NA,"2009","2","4","10.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","1-45",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-28","SurveyID",NA,"10.0833","10.3833","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Total count","2","Port section",NA,"Central section",NA,"Board section","2","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"47",968198055,"BCMA",1008,NA,3,3020,"BC","CA","3-80",48.576565,-123.276253,NA,NA,NA,"10TDU78",2009,2,1,4,NA,"URN:catalog:BSC-EOC:BCMA:30-BAEA-451",NA,"Observation","BSC-EOC","BCMA","30-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Hughes Passage - D'Arcy Islands",NA,NA,NA,NA,"48.5766","-123.276",NA,NA,"2009","2","4","10.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","3-80",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-30","SurveyID",NA,"10.65","10.9167","0.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total count",NA,"Port section",NA,"Central section","1","Board section","1","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"48",968198056,"BCMA",1008,NA,3,3020,"BC","CA","12-330",48.836418,-123.2052,NA,NA,NA,"10UDV80",2009,2,4,27,NA,"URN:catalog:BSC-EOC:BCMA:20-BAEA-254",NA,"Observation","BSC-EOC","BCMA","20-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Belle Chain Islets",NA,NA,NA,NA,"48.8364","-123.205",NA,NA,"2009","2","27","14.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","12-330",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-20","SurveyID",NA,"14.5667","14.9","0.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total count",NA,"Port section",NA,"Central section","1","Board section","1","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"49",968198057,"BCMA",1008,NA,3,3020,"BC","CA","19-218",48.799534,-123.377914,NA,NA,NA,"10UDV70",2009,2,4,27,NA,"URN:catalog:BSC-EOC:BCMA:13-BAEA-205",NA,"Observation","BSC-EOC","BCMA","13-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Swanson Channel West - Channel Islets",NA,NA,NA,NA,"48.7995","-123.378",NA,NA,"2009","2","27","12.9333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","19-218",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-13","SurveyID",NA,"12.9333","13.3","0.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Total count","1","Port section",NA,"Central section",NA,"Board section","1","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
"50",968198058,"BCMA",1008,NA,3,3020,"BC","CA","18-245",48.847168,-123.409218,NA,NA,NA,"10UDV61",2009,2,4,27,NA,"URN:catalog:BSC-EOC:BCMA:14-BAEA-217",NA,"Observation","BSC-EOC","BCMA","14-BAEA","Haliaeetus leucocephalus","AnimaliaChordataAvesAccipitriformes80","Animalia","Chordata","Aves","Accipitriformes","80","Haliaeetus","leucocephalus",NA,NA,NA,NA,"NorthAmericaCanadaBritishColumbia","North America",NA,NA,NA,"Canada","British Columbia",NA,"Captain Passage",NA,NA,NA,NA,"48.8472","-123.409",NA,NA,"2009","2","27","13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCCWS","Transect","BCMA","Seabirds","Bird Studies Canada, 2008","http://www.bsc-eoc.org/volunteer/bccws/index.jsp","18-245",NA,NA,"Variable",NA,NA,NA,"Waypoint","BCMA-14","SurveyID",NA,"13.3","13.85","0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Total count",NA,"Port section",NA,"Central section","2","Board section","2","Rocks",NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"Bald Eagle",NA,NA,NA,NA,NA,NA,NA,"AOU","7.48","2007","BAEA",NA,NA,NA,NA,NA,NA,2009,2
