OBJECTID,TransectID,LAST_DateTime,FirstDateTime,TransectCode,SurveyYear,Shape_Length
8259,148,2000-12-13 10:50:29,2000-12-13 10:48:09,10,2001,20923.493535666813841
8260,149,2000-12-13 11:28:43,2000-12-13 10:50:29,20,2001,358874.963824182748795
8261,151,2000-12-13 11:34:05,2000-12-13 11:29:41,20,2001,39111.790753677341854
8262,153,2000-12-13 12:37:05,2000-12-13 12:35:17,20,2001,15290.911449239136346
8263,154,2000-12-13 12:39:40,2000-12-13 12:37:05,10,2001,22119.243053190275532
8264,155,2000-12-13 12:47:47,2000-12-13 12:39:40,20,2001,70356.620294368141913
8265,157,2000-12-13 13:00:22,2000-12-13 12:49:11,10,2001,95130.179859377443790
8266,158,2000-12-13 13:01:44,2000-12-13 13:00:22,20,2001,11118.194279795776310
8267,159,2000-12-13 13:11:13,2000-12-13 13:01:44,10,2001,83602.253800101956585
8268,160,2000-12-13 13:13:43,2000-12-13 13:11:13,20,2001,22242.548194789178524
8269,162,2000-12-13 13:26:00,2000-12-13 13:15:07,10,2001,93165.812795906051178
8270,163,2000-12-13 13:26:52,2000-12-13 13:26:00,20,2001,4122.315673490669724
8271,165,2000-12-13 13:29:46,2000-12-13 13:28:14,10,2001,14005.011802106228060
8272,166,2000-12-13 13:30:40,2000-12-13 13:29:46,20,2001,7442.216462079613848
8273,168,2000-12-13 13:43:40,2000-12-13 13:31:54,10,2001,106397.098055179347284
8274,171,2000-12-18 11:20:11,2000-12-18 11:13:54,10,2001,56340.852726069933851
8275,172,2000-12-18 11:20:22,2000-12-18 11:20:11,20,2001,1570.564833151259563
8276,173,2000-12-18 11:27:41,2000-12-18 11:20:22,10,2001,64782.062505671405233
8277,175,2000-12-18 11:33:11,2000-12-18 11:28:33,10,2001,40680.245750281828805
8278,176,2000-12-18 11:33:23,2000-12-18 11:33:11,20,2001,1679.294060366902613
8279,177,2000-12-18 11:35:44,2000-12-18 11:33:23,10,2001,20186.071299788236502
8280,178,2000-12-18 11:37:24,2000-12-18 11:35:44,20,2001,14068.486482132710080
8281,179,2000-12-18 11:46:26,2000-12-18 11:37:24,10,2001,73375.948520511461538
8282,181,2000-12-18 12:11:12,2000-12-18 11:46:38,20,2001,211707.700768483540742
8283,183,2000-12-18 13:14:27,2000-12-18 12:46:52,20,2001,240238.424934804555960
8284,185,2000-12-18 13:17:52,2000-12-18 13:15:49,10,2001,18244.287063826748636
8285,187,2000-12-18 13:30:00,2000-12-18 13:18:59,10,2001,96454.771905016168603
8286,189,2000-12-18 13:41:11,2000-12-18 13:30:39,10,2001,93435.538602123342571
8287,191,2000-12-18 13:44:55,2000-12-18 13:42:56,20,2001,16270.027975544719084
8288,193,2000-12-18 13:51:44,2000-12-18 13:45:10,10,2001,54577.270799331861781
8289,194,2000-12-18 13:52:54,2000-12-18 13:51:44,20,2001,10108.693197832788428
8290,195,2000-12-18 14:02:21,2000-12-18 13:52:54,10,2001,77746.786328738147859
8291,198,2000-12-19 10:33:44,2000-12-19 10:21:30,20,2001,110809.330608452073648
8292,200,2000-12-19 11:10:32,2000-12-19 10:34:41,20,2001,328751.111582963902038
8293,201,2000-12-19 11:13:50,2000-12-19 11:10:32,10,2001,29945.873408517691132
8294,202,2000-12-19 11:14:26,2000-12-19 11:13:50,20,2001,5894.648895419699329
8295,203,2000-12-19 11:17:36,2000-12-19 11:14:26,10,2001,29378.581066976203147
8296,205,2000-12-19 11:32:16,2000-12-19 11:18:22,10,2001,126195.290589658718091
8297,207,2000-12-19 12:28:20,2000-12-19 11:39:26,20,2001,435128.586295767105184
8298,209,2000-12-19 13:24:58,2000-12-19 13:15:50,10,2001,81559.135895673112827
8299,211,2000-12-19 13:30:08,2000-12-19 13:25:42,10,2001,41175.835861985455267
8300,213,2000-12-19 13:43:39,2000-12-19 13:30:46,10,2001,113024.301902839564718
8301,214,2000-12-19 13:48:05,2000-12-19 13:43:39,20,2001,41075.325589053260046
8302,215,2000-12-19 14:00:29,2000-12-19 13:48:05,10,2001,115253.772055143635953
8303,217,2000-12-19 14:04:15,2000-12-19 14:01:08,10,2001,27669.121771406724292
8304,220,2000-12-21 10:40:35,2000-12-21 10:38:07,10,2001,22644.633807504993456
8305,221,2000-12-21 10:40:58,2000-12-21 10:40:35,20,2001,3530.012674748237259
8306,222,2000-12-21 10:43:09,2000-12-21 10:40:58,10,2001,20249.577527166071377
8307,224,2000-12-21 10:49:05,2000-12-21 10:44:16,10,2001,43349.986393144521571
8308,225,2000-12-21 10:50:49,2000-12-21 10:49:05,20,2001,17256.154022226033703
8309,226,2000-12-21 11:02:28,2000-12-21 10:50:49,10,2001,114440.115119148511440
8310,227,2000-12-21 11:04:36,2000-12-21 11:02:28,20,2001,19745.251158237453637
8311,228,2000-12-21 11:04:52,2000-12-21 11:04:36,10,2001,2620.078059895441584
8312,229,2000-12-21 11:07:06,2000-12-21 11:04:52,20,2001,21171.182421607336437
8313,230,2000-12-21 11:07:18,2000-12-21 11:07:06,10,2001,1994.926990556181863
8314,231,2000-12-21 11:10:20,2000-12-21 11:07:18,20,2001,28854.254215195564029
8315,232,2000-12-21 11:10:59,2000-12-21 11:10:20,10,2001,5934.156981068383175
8316,233,2000-12-21 11:13:19,2000-12-21 11:10:59,20,2001,22520.599493211844674
8317,234,2000-12-21 11:13:30,2000-12-21 11:13:19,10,2001,1839.259243562902157
8318,236,2000-12-21 11:20:54,2000-12-21 11:14:12,10,2001,58480.278987784447963
8319,238,2000-12-21 11:28:15,2000-12-21 11:25:47,10,2001,20127.810883146703418
8320,239,2000-12-21 11:32:22,2000-12-21 11:28:15,20,2001,36265.438003405492054
8321,240,2000-12-21 11:32:56,2000-12-21 11:32:22,10,2001,5431.980947775987261
8322,241,2000-12-21 11:36:48,2000-12-21 11:32:56,20,2001,35233.395822883154324
8323,242,2000-12-21 11:37:22,2000-12-21 11:36:48,10,2001,5597.848174878286954
8324,243,2000-12-21 11:41:16,2000-12-21 11:37:22,20,2001,36193.438629430529545
8325,244,2000-12-21 11:45:08,2000-12-21 11:41:16,10,2001,40311.923748889195849
8326,245,2000-12-21 11:47:19,2000-12-21 11:45:08,20,2001,19510.585388750576385
8327,246,2000-12-21 11:47:51,2000-12-21 11:47:19,10,2001,4408.986630567242173
8328,247,2000-12-21 11:50:16,2000-12-21 11:47:51,20,2001,20697.302502349244605
8329,248,2000-12-21 11:50:53,2000-12-21 11:50:16,10,2001,5137.262238682255884
8330,249,2000-12-21 11:53:36,2000-12-21 11:50:53,20,2001,21746.965131153301627
8331,252,2000-12-27 12:34:47,2000-12-27 12:21:59,10,2001,100120.473661901589367
8332,254,2000-12-27 12:45:42,2000-12-27 12:36:21,10,2001,76216.833502152207075
8333,256,2000-12-27 12:59:38,2000-12-27 12:50:55,20,2001,71448.500727241233108
8334,257,2000-12-27 13:05:10,2000-12-27 12:59:38,10,2001,44796.133770523985731
8335,259,2000-12-27 13:06:55,2000-12-27 13:06:02,10,2001,6901.374992967903381
8336,261,2000-12-27 13:13:40,2000-12-27 13:07:48,10,2001,48996.412655072286725
8337,262,2000-12-27 13:14:49,2000-12-27 13:13:40,20,2001,10003.900635501815486
8338,264,2000-12-27 13:20:59,2000-12-27 13:16:20,20,2001,38474.214196968161559
8339,266,2000-12-27 13:22:14,2000-12-27 13:21:38,10,2001,3730.568241891028265
8340,268,2000-12-27 13:50:41,2000-12-27 13:44:33,10,2001,54464.561199698546261
8341,269,2000-12-27 13:59:32,2000-12-27 13:50:41,20,2001,79241.191973091292311
8342,271,2000-12-27 14:07:07,2000-12-27 14:02:14,10,2001,40383.151155693856708
8343,273,2000-12-27 14:13:03,2000-12-27 14:09:36,10,2001,28680.400591575617000
8344,275,2000-12-27 14:32:13,2000-12-27 14:13:43,10,2001,159086.872265363956103
8345,278,2000-12-28 11:09:12,2000-12-28 10:53:09,20,2001,127443.662761103318189
8346,279,2000-12-28 11:12:05,2000-12-28 11:09:12,10,2001,22643.932480663574097
8347,280,2000-12-28 11:16:08,2000-12-28 11:12:05,20,2001,31193.991197002065746
8348,281,2000-12-28 11:23:23,2000-12-28 11:16:08,10,2001,57496.933388714292960
8349,282,2000-12-28 11:40:47,2000-12-28 11:23:23,20,2001,150123.280684731929796
8350,283,2000-12-28 11:55:33,2000-12-28 11:40:47,10,2001,120680.758048505187617
8351,284,2000-12-28 12:04:57,2000-12-28 11:55:33,20,2001,77078.565287637116853
8352,286,2000-12-28 12:47:35,2000-12-28 12:46:41,10,2001,7909.295748953471048
8353,287,2000-12-28 12:47:51,2000-12-28 12:47:35,20,2001,2908.243781176395714
8354,288,2000-12-28 12:55:05,2000-12-28 12:47:51,10,2001,60036.301411736159935
8355,289,2000-12-28 13:09:00,2000-12-28 12:55:05,20,2001,120907.376944947667653
8356,290,2000-12-28 13:09:12,2000-12-28 13:09:00,10,2001,1673.812123979237640
8357,291,2000-12-28 13:11:38,2000-12-28 13:09:12,20,2001,20109.822614489319676
8358,292,2000-12-28 13:14:14,2000-12-28 13:11:38,10,2001,21601.908495852443593
8359,293,2000-12-28 13:16:29,2000-12-28 13:14:14,20,2001,18266.236820690366585
8360,295,2000-12-28 13:20:35,2000-12-28 13:18:57,10,2001,13432.416250654692703
8361,297,2000-12-28 13:25:24,2000-12-28 13:21:27,10,2001,33577.797638178781199
8362,299,2000-12-28 13:27:13,2000-12-28 13:26:19,20,2001,7018.393838404688722
8363,300,2000-12-28 13:30:01,2000-12-28 13:27:13,10,2001,23153.726210887652996
8364,301,2000-12-28 13:31:44,2000-12-28 13:30:01,20,2001,14543.020416474531885
8365,302,2000-12-28 13:32:00,2000-12-28 13:31:44,10,2001,2425.103877129049579
8366,303,2000-12-28 13:59:47,2000-12-28 13:32:00,20,2001,234653.922614046197850
8367,304,2000-12-28 14:03:33,2000-12-28 13:59:47,10,2001,33305.574485260192887
8368,307,2000-12-29 11:15:59,2000-12-29 11:06:38,20,2001,76580.300523532496300
8369,309,2000-12-29 11:22:19,2000-12-29 11:16:36,20,2001,49100.677546518381860
8370,310,2000-12-29 11:22:44,2000-12-29 11:22:19,10,2001,3513.151344706170221
8371,311,2000-12-29 11:25:24,2000-12-29 11:22:44,20,2001,22180.969977815027960
8372,313,2000-12-29 11:30:54,2000-12-29 11:26:43,20,2001,34076.654155250020267
8373,315,2000-12-29 11:47:29,2000-12-29 11:31:41,20,2001,135416.146571399789536
8374,316,2000-12-29 11:53:30,2000-12-29 11:47:29,10,2001,50430.095235407839937
8375,318,2000-12-29 12:03:02,2000-12-29 11:54:21,10,2001,72359.249826312399819
8376,320,2000-12-29 12:06:40,2000-12-29 12:03:40,10,2001,27330.622321604882018
8377,322,2000-12-29 12:23:46,2000-12-29 12:12:28,20,2001,97088.210648407446570
8378,323,2000-12-29 12:25:19,2000-12-29 12:23:46,10,2001,13530.328204814419223
8379,325,2000-12-29 12:27:27,2000-12-29 12:26:13,10,2001,10198.698109152477628
8380,326,2000-12-29 12:28:40,2000-12-29 12:27:27,20,2001,10223.150759519439816
8381,328,2000-12-29 13:17:04,2000-12-29 13:06:57,10,2001,87671.656407856731676
8382,330,2000-12-29 13:24:11,2000-12-29 13:19:56,20,2001,34364.159618295365362
8383,331,2000-12-29 13:33:07,2000-12-29 13:24:11,10,2001,74411.392929811423528
8384,333,2000-12-29 13:37:08,2000-12-29 13:34:58,10,2001,17826.692165668413509
8385,334,2000-12-29 13:52:31,2000-12-29 13:37:08,20,2001,130338.991998789118952
8386,335,2000-12-29 14:02:47,2000-12-29 13:52:31,10,2001,86685.819461048944504
8387,336,2000-12-29 14:25:44,2000-12-29 14:02:47,20,2001,195003.333364076388534
8388,339,2001-01-02 11:02:44,2001-01-02 10:59:51,10,2001,24471.993853937648964
8389,341,2001-01-02 11:15:57,2001-01-02 11:03:25,10,2001,109770.637646861941903
8390,343,2001-01-02 11:23:28,2001-01-02 11:16:45,10,2001,58356.350089258492517
8391,345,2001-01-02 11:28:00,2001-01-02 11:24:11,10,2001,32309.273223504547786
8392,346,2001-01-02 11:29:20,2001-01-02 11:28:00,20,2001,11850.810657653501039
8393,347,2001-01-02 11:30:20,2001-01-02 11:29:20,10,2001,9133.892045639880962
8394,348,2001-01-02 11:31:06,2001-01-02 11:30:20,20,2001,6723.854216203672877
8395,349,2001-01-02 11:43:42,2001-01-02 11:31:06,10,2001,111554.551096065668389
8396,350,2001-01-02 11:47:53,2001-01-02 11:43:42,20,2001,36521.264640932822658
8397,352,2001-01-02 12:19:37,2001-01-02 12:18:52,10,2001,6835.344645595174370
8398,353,2001-01-02 12:26:44,2001-01-02 12:19:37,20,2001,61832.031725382643344
8399,354,2001-01-02 12:31:23,2001-01-02 12:26:44,10,2001,37496.499316911555070
8400,355,2001-01-02 12:34:14,2001-01-02 12:31:23,20,2001,23616.700159548479860
8401,357,2001-01-02 13:19:08,2001-01-02 12:36:01,20,2001,374710.725608229055069
8402,359,2001-01-02 13:35:08,2001-01-02 13:20:13,20,2001,129691.756733027199516
8403,361,2001-01-02 13:37:43,2001-01-02 13:35:51,20,2001,15836.389576334657249
8404,362,2001-01-02 13:38:45,2001-01-02 13:37:43,10,2001,8908.900014909386300
8405,363,2001-01-02 13:59:16,2001-01-02 13:38:45,20,2001,180108.129154580121394
8406,366,2001-01-10 11:32:08,2001-01-10 10:58:36,10,2001,313957.517329305119347
8407,368,2001-01-10 11:33:14,2001-01-10 11:32:57,10,2001,2312.622614120710750
8408,370,2001-01-10 11:34:21,2001-01-10 11:34:03,10,2001,2730.460660991524492
8409,372,2001-01-10 11:38:09,2001-01-10 11:34:43,10,2001,29938.345662799776619
8410,374,2001-01-10 11:40:36,2001-01-10 11:38:59,10,2001,13716.621115096506401
8411,375,2001-01-10 12:14:21,2001-01-10 11:40:36,20,2001,291930.046783465251792
8412,377,2001-01-10 13:59:44,2001-01-10 13:26:00,20,2001,286313.779577980982140
8413,379,2001-01-10 14:04:54,2001-01-10 14:02:01,20,2001,27761.892723627250234
8414,380,2001-01-10 14:17:04,2001-01-10 14:04:54,10,2001,109308.958400414383505
8415,383,2001-01-11 11:14:00,2001-01-11 10:43:30,20,2001,256547.302723425702425
8416,385,2001-01-11 11:40:11,2001-01-11 11:24:29,20,2001,140111.308231740840711
8417,386,2001-01-11 11:41:14,2001-01-11 11:40:11,10,2001,9515.816538146169478
8418,388,2001-01-11 11:43:15,2001-01-11 11:42:04,10,2001,10371.803342665574746
8419,389,2001-01-11 11:47:11,2001-01-11 11:43:15,20,2001,33981.533110511678387
8420,391,2001-01-11 12:12:19,2001-01-11 11:48:19,20,2001,218339.861602653167211
8421,393,2001-01-11 12:40:57,2001-01-11 12:39:36,20,2001,11549.181266151108503
8422,394,2001-01-11 12:46:03,2001-01-11 12:40:57,10,2001,46883.965957874774176
8423,396,2001-01-11 12:50:01,2001-01-11 12:46:53,10,2001,28155.388060624001810
8424,398,2001-01-11 12:57:30,2001-01-11 12:54:01,20,2001,30670.291526935565344
8425,399,2001-01-11 13:02:40,2001-01-11 12:57:30,10,2001,44826.711240831304167
8426,400,2001-01-11 13:02:52,2001-01-11 13:02:40,20,2001,1907.282377236270349
8427,401,2001-01-11 13:03:00,2001-01-11 13:02:52,10,2001,1271.810496773963223
8428,403,2001-01-11 13:03:50,2001-01-11 13:03:39,10,2001,1652.694568608109876
8429,404,2001-01-11 13:04:02,2001-01-11 13:03:50,20,2001,1782.554608896779428
8430,405,2001-01-11 13:07:28,2001-01-11 13:04:02,10,2001,30864.632815406333975
8431,407,2001-01-11 13:20:37,2001-01-11 13:09:39,20,2001,101197.142578062965185
8432,408,2001-01-11 13:20:59,2001-01-11 13:20:37,10,2001,3298.715327523945234
8433,410,2001-01-11 13:22:15,2001-01-11 13:21:53,10,2001,2989.098295839191906
8434,411,2001-01-11 13:23:59,2001-01-11 13:22:15,20,2001,15542.252654038096807
8435,413,2001-01-11 13:28:41,2001-01-11 13:26:14,20,2001,23057.931170063409809
8436,414,2001-01-11 13:35:54,2001-01-11 13:28:41,10,2001,65597.356832397708786
8437,415,2001-01-11 13:37:22,2001-01-11 13:35:54,20,2001,12581.434041527963927
8438,416,2001-01-11 13:38:22,2001-01-11 13:37:22,10,2001,10775.672265171626350
8439,419,2001-01-12 11:02:41,2001-01-12 10:56:50,10,2001,50102.734932039718842
8440,421,2001-01-12 11:44:48,2001-01-12 11:21:44,20,2001,204686.248686360864667
8441,423,2001-01-12 12:10:25,2001-01-12 11:46:59,20,2001,208959.654988168942509
8442,425,2001-01-12 12:17:12,2001-01-12 12:12:27,20,2001,42037.264572154177586
8443,427,2001-01-12 12:26:35,2001-01-12 12:19:32,20,2001,68330.586646147567080
8444,429,2001-01-12 14:09:36,2001-01-12 13:03:35,20,2001,583406.038494067150168
8445,432,2001-01-17 11:04:22,2001-01-17 10:53:59,10,2001,77407.440435248179710
8446,434,2001-01-17 11:07:00,2001-01-17 11:04:45,10,2001,17171.471757200499269
8447,435,2001-01-17 11:23:43,2001-01-17 11:07:00,20,2001,130032.877111964073265
8448,437,2001-01-17 11:33:48,2001-01-17 11:27:11,20,2001,56286.898736444301903
8449,438,2001-01-17 11:35:02,2001-01-17 11:33:48,10,2001,9743.433857575524598
8450,440,2001-01-17 11:36:38,2001-01-17 11:36:24,10,2001,1696.322856456640693
8451,442,2001-01-17 11:52:15,2001-01-17 11:37:32,10,2001,113691.403821393047110
8452,444,2001-01-17 12:00:35,2001-01-17 11:53:03,10,2001,56434.129538965928077
8453,446,2001-01-17 12:34:21,2001-01-17 12:31:17,10,2001,22936.772149994569190
8454,448,2001-01-17 12:35:00,2001-01-17 12:34:54,10,2001,773.230463150115952
8455,450,2001-01-17 12:49:41,2001-01-17 12:36:11,10,2001,105391.912667207201594
8456,452,2001-01-17 12:50:53,2001-01-17 12:50:37,10,2001,2043.606697240451922
8457,454,2001-01-17 12:51:31,2001-01-17 12:51:16,10,2001,2037.477161754698727
8458,456,2001-01-17 12:53:00,2001-01-17 12:52:38,10,2001,2807.279331815481328
8459,457,2001-01-17 12:53:06,2001-01-17 12:53:00,20,2001,769.309362170708823
8460,458,2001-01-17 12:59:11,2001-01-17 12:53:06,10,2001,47441.078381658429862
8461,460,2001-01-17 13:01:43,2001-01-17 13:00:34,10,2001,9780.313667773531051
8462,462,2001-01-17 13:20:58,2001-01-17 13:02:55,20,2001,145089.103415516787209
8463,463,2001-01-17 13:22:54,2001-01-17 13:20:58,10,2001,15331.168735485209254
8464,464,2001-01-17 13:24:16,2001-01-17 13:22:54,20,2001,10597.136550313736734
8465,465,2001-01-17 13:24:52,2001-01-17 13:24:16,10,2001,4697.726745294771717
8466,467,2001-01-17 13:26:56,2001-01-17 13:25:54,10,2001,7997.413730923311050
8467,468,2001-01-17 13:30:24,2001-01-17 13:26:56,20,2001,27693.965825541821687
8468,470,2001-01-17 13:38:22,2001-01-17 13:33:36,10,2001,34840.532625518746499
8469,472,2001-01-17 13:40:28,2001-01-17 13:39:26,10,2001,7514.703081736524837
8470,474,2001-01-17 13:49:01,2001-01-17 13:41:31,10,2001,57448.023966869906872
8471,475,2001-01-17 13:52:04,2001-01-17 13:49:01,20,2001,23864.032887777331780
8472,476,2001-01-17 13:53:17,2001-01-17 13:52:04,10,2001,9501.724212571831231
8473,478,2001-01-17 14:07:02,2001-01-17 13:54:18,10,2001,98025.687450494544464
8474,479,2001-01-17 14:07:45,2001-01-17 14:07:02,20,2001,5450.315778728201622
8475,480,2001-01-17 14:07:56,2001-01-17 14:07:45,10,2001,1512.148679436899556
8476,482,2001-01-17 14:09:05,2001-01-17 14:08:52,10,2001,1794.776849253636556
8477,485,2001-01-18 11:00:58,2001-01-18 10:55:41,20,2001,41217.355907614917669
8478,487,2001-01-18 11:56:31,2001-01-18 11:06:10,20,2001,384779.522733597550541
8479,489,2001-01-18 12:32:14,2001-01-18 12:32:09,10,2001,654.422108942307659
8480,490,2001-01-18 13:17:17,2001-01-18 12:32:14,20,2001,343045.983769852551632
8481,491,2001-01-18 13:18:08,2001-01-18 13:17:17,10,2001,7485.155829343920232
8482,493,2001-01-18 13:20:00,2001-01-18 13:19:27,10,2001,3825.279232327841328
8483,494,2001-01-18 13:20:15,2001-01-18 13:20:00,20,2001,1766.181567497588276
8484,495,2001-01-18 13:20:36,2001-01-18 13:20:15,10,2001,2397.961680647612866
8485,496,2001-01-18 13:30:39,2001-01-18 13:20:36,20,2001,77994.021808077872265
8486,497,2001-01-18 13:31:05,2001-01-18 13:30:39,10,2001,3298.783850927444746
8487,499,2001-01-18 13:32:23,2001-01-18 13:32:08,10,2001,2065.296522577787982
8488,501,2001-01-18 13:33:05,2001-01-18 13:32:53,10,2001,1528.575006057896644
8489,502,2001-01-18 13:33:50,2001-01-18 13:33:05,20,2001,5685.319188703584587
8490,503,2001-01-18 13:39:13,2001-01-18 13:33:50,10,2001,42206.604677191869996
8491,505,2001-01-18 13:42:00,2001-01-18 13:40:01,10,2001,15046.944863440567133
8492,506,2001-01-18 13:42:38,2001-01-18 13:42:00,20,2001,5456.109076678186284
8493,507,2001-01-18 13:42:56,2001-01-18 13:42:38,10,2001,2529.036714511591981
8494,508,2001-01-18 13:44:22,2001-01-18 13:42:56,20,2001,12074.507276249029019
8495,509,2001-01-18 13:56:19,2001-01-18 13:44:22,10,2001,89653.177658563814475
8496,511,2001-01-18 13:58:19,2001-01-18 13:56:59,10,2001,9698.436803070757378
8497,513,2001-01-18 14:03:57,2001-01-18 13:59:31,10,2001,34743.757780211140926
8498,514,2001-01-18 14:05:21,2001-01-18 14:03:57,20,2001,11651.763656521636221
8499,515,2001-01-18 14:05:40,2001-01-18 14:05:21,10,2001,2516.767538046375194
8500,517,2001-01-18 14:07:11,2001-01-18 14:06:46,10,2001,3403.197022750621727
8501,518,2001-01-18 14:09:25,2001-01-18 14:07:11,20,2001,18385.179487627134222
8502,521,2001-01-19 11:55:54,2001-01-19 11:53:20,10,2001,24271.443042463579332
8503,522,2001-01-19 11:56:12,2001-01-19 11:55:54,20,2001,2722.115169094940939
8504,523,2001-01-19 11:56:21,2001-01-19 11:56:12,10,2001,1351.463737734051620
8505,525,2001-01-19 12:01:37,2001-01-19 11:57:21,10,2001,37126.054995844016958
8506,527,2001-01-19 12:02:37,2001-01-19 12:02:12,10,2001,3777.982600890394679
8507,528,2001-01-19 12:02:55,2001-01-19 12:02:37,20,2001,2580.188301365348707
8508,529,2001-01-19 12:05:17,2001-01-19 12:02:55,10,2001,20534.355133585737349
8509,530,2001-01-19 12:05:31,2001-01-19 12:05:17,20,2001,2014.533597626986193
8510,531,2001-01-19 12:05:53,2001-01-19 12:05:31,10,2001,3207.080229439831783
8511,533,2001-01-19 12:07:15,2001-01-19 12:07:01,10,2001,2350.071699400984471
8512,535,2001-01-19 12:08:43,2001-01-19 12:07:41,10,2001,9244.265208742535833
8513,537,2001-01-19 12:10:13,2001-01-19 12:09:17,10,2001,8003.221656119871113
8514,539,2001-01-19 12:11:06,2001-01-19 12:10:48,10,2001,3038.325285780876584
8515,541,2001-01-19 12:20:34,2001-01-19 12:12:16,10,2001,76693.385890398480115
8516,543,2001-01-19 12:23:32,2001-01-19 12:22:13,10,2001,11265.074910658422596
8517,545,2001-01-19 12:28:20,2001-01-19 12:24:54,10,2001,34177.684692149203329
8518,547,2001-01-19 12:32:04,2001-01-19 12:29:15,10,2001,24397.741439960936987
8519,549,2001-01-19 12:34:13,2001-01-19 12:32:53,20,2001,13244.319790506493518
8520,550,2001-01-19 12:35:03,2001-01-19 12:34:13,10,2001,7289.956758803046796
8521,551,2001-01-19 12:37:44,2001-01-19 12:35:03,20,2001,27202.388886934546463
8522,552,2001-01-19 12:37:51,2001-01-19 12:37:44,10,2001,1213.807871111913983
8523,553,2001-01-19 12:40:23,2001-01-19 12:37:51,20,2001,25481.781270001945813
8524,554,2001-01-19 12:46:12,2001-01-19 12:40:23,10,2001,55039.053254189617292
8525,556,2001-01-19 13:15:32,2001-01-19 13:11:28,10,2001,40112.747276921130833
8526,558,2001-01-19 13:19:37,2001-01-19 13:16:34,10,2001,25626.517939394962013
8527,560,2001-01-19 13:23:07,2001-01-19 13:21:53,10,2001,10661.438884950221109
8528,562,2001-01-19 13:29:22,2001-01-19 13:24:17,20,2001,50139.769017361177248
8529,565,2001-01-22 11:39:51,2001-01-22 11:34:13,10,2001,41683.936089990675100
8530,567,2001-01-22 11:44:04,2001-01-22 11:40:53,10,2001,23786.405463384329778
8531,569,2001-01-22 11:47:42,2001-01-22 11:45:16,10,2001,17887.267428494382330
8532,570,2001-01-22 11:53:48,2001-01-22 11:47:42,20,2001,48725.308711633319035
8533,571,2001-01-22 11:54:26,2001-01-22 11:53:48,10,2001,5322.786688355196020
8534,572,2001-01-22 11:54:38,2001-01-22 11:54:26,20,2001,1619.962871804326596
8535,573,2001-01-22 11:55:44,2001-01-22 11:54:38,10,2001,8274.581005421112422
8536,574,2001-01-22 11:56:00,2001-01-22 11:55:44,20,2001,2046.112020070672770
8537,575,2001-01-22 11:56:37,2001-01-22 11:56:00,10,2001,4812.768838995561964
8538,576,2001-01-22 11:57:05,2001-01-22 11:56:37,20,2001,3661.034041898610667
8539,577,2001-01-22 11:57:54,2001-01-22 11:57:05,10,2001,6347.849696762606982
8540,579,2001-01-22 11:59:27,2001-01-22 11:59:03,10,2001,3171.902138389085394
8541,580,2001-01-22 12:14:50,2001-01-22 11:59:27,20,2001,121878.765387740364531
8542,581,2001-01-22 12:16:01,2001-01-22 12:14:50,10,2001,8998.360885634616352
8543,583,2001-01-22 12:17:56,2001-01-22 12:16:48,10,2001,9130.360067126330250
8544,584,2001-01-22 12:18:42,2001-01-22 12:17:56,20,2001,6099.024250190916973
8545,585,2001-01-22 12:20:18,2001-01-22 12:18:42,10,2001,12898.722745317645604
8546,587,2001-01-22 12:22:11,2001-01-22 12:21:08,10,2001,8095.476180215782733
8547,589,2001-01-22 12:26:07,2001-01-22 12:24:17,10,2001,14412.876244115494046
8548,591,2001-01-22 12:27:22,2001-01-22 12:26:35,10,2001,5924.049774422136579
8549,593,2001-01-22 12:27:44,2001-01-22 12:27:33,10,2001,1525.494281228721775
8550,595,2001-01-22 12:30:54,2001-01-22 12:28:00,10,2001,22751.805229477067769
8551,597,2001-01-22 12:32:20,2001-01-22 12:31:36,10,2001,5733.058445974879760
8552,598,2001-01-22 12:33:15,2001-01-22 12:32:20,20,2001,7215.651147114122978
8553,599,2001-01-22 12:33:33,2001-01-22 12:33:15,10,2001,2399.994021819733007
8554,600,2001-01-22 12:37:35,2001-01-22 12:33:33,20,2001,31838.124091091463924
8555,601,2001-01-22 12:40:11,2001-01-22 12:37:35,10,2001,20306.988164596376009
8556,603,2001-01-22 12:44:13,2001-01-22 12:40:40,20,2001,29669.325299675580027
8557,605,2001-01-22 13:18:37,2001-01-22 13:12:43,10,2001,45126.943055572635785
8558,607,2001-01-22 13:20:39,2001-01-22 13:20:23,10,2001,1866.525201000288916
8559,609,2001-01-22 13:21:48,2001-01-22 13:21:39,10,2001,1126.528864939323057
8560,611,2001-01-22 13:25:58,2001-01-22 13:22:50,10,2001,22796.725457531319989
8561,613,2001-01-22 13:29:52,2001-01-22 13:27:48,10,2001,15007.346590002729499
8562,615,2001-01-22 13:39:08,2001-01-22 13:30:55,10,2001,64890.904105345340213
8563,617,2001-01-22 13:43:54,2001-01-22 13:40:43,10,2001,23138.265069233275426
8564,619,2001-01-22 13:54:45,2001-01-22 13:50:36,20,2001,31959.981420921489189
8565,621,2001-01-22 13:57:57,2001-01-22 13:55:30,10,2001,20221.613900245043624
8566,623,2001-01-22 13:58:56,2001-01-22 13:58:40,10,2001,1925.191432358598604
8567,625,2001-01-22 14:01:22,2001-01-22 14:00:57,10,2001,3245.313278894424002
8568,626,2001-01-22 14:04:14,2001-01-22 14:01:22,20,2001,22865.711462147723068
